scenario,seed,policy,in_contract,max_T_C,breach_steps,interval_misses,invalid_steps,effort_fraction,clipped_steps,missing_steps
no_delay,1000,fixed_cap,True,83.77062863635646,0,0,0,0.6792452830188792,0,0
no_delay,1000,threshold,True,93.52214611746057,0,0,0,0.6949056603773544,0,0
no_delay,1000,nominal_queue,True,133.64830687403258,676,0,0,0.9999999999999957,849,0
no_delay,1000,interval_no_queue,True,100.17424410069711,0,0,0,0.8489937106918224,515,0
no_delay,1000,interval_queue,True,100.17424410069711,0,0,0,0.8489937106918224,515,0
no_delay,1001,fixed_cap,True,70.49323705160594,0,0,0,0.6792452830188792,0,0
no_delay,1001,threshold,True,93.18613563327342,0,0,0,0.9094339622641466,0,0
no_delay,1001,nominal_queue,True,104.0087344529935,0,0,0,0.9999999999999957,324,0
no_delay,1001,interval_no_queue,True,96.70235313624596,0,0,0,0.9704402515723235,235,0
no_delay,1001,interval_queue,True,96.70235313624596,0,0,0,0.9704402515723235,235,0
no_delay,1002,fixed_cap,True,70.1632410833552,0,0,0,0.6792452830188792,0,0
no_delay,1002,threshold,True,93.02170103291978,0,0,0,0.9547169811320712,0,0
no_delay,1002,nominal_queue,True,97.65636902769232,0,0,0,0.9999999999999957,133,0
no_delay,1002,interval_no_queue,True,95.95772761921114,0,0,0,0.9939622641509394,104,0
no_delay,1002,interval_queue,True,95.95772761921114,0,0,0,0.9939622641509394,104,0
no_delay,1003,fixed_cap,True,68.68075830626871,0,0,0,0.6792452830188792,0,0
no_delay,1003,threshold,True,92.86141450845416,0,0,0,0.9798742138364737,0,0
no_delay,1003,nominal_queue,True,93.71293731783366,0,0,0,0.9999999999999957,0,0
no_delay,1003,interval_no_queue,True,93.71293731783366,0,0,0,0.9999999999999957,0,0
no_delay,1003,interval_queue,True,93.71293731783366,0,0,0,0.9999999999999957,0,0
no_delay,1004,fixed_cap,True,65.81559684724519,0,0,0,0.6792452830188792,0,0
no_delay,1004,threshold,True,93.29767751430997,0,0,0,0.8546540880503104,0,0
no_delay,1004,nominal_queue,True,111.14158208029914,237,0,0,0.9999999999999957,477,0
no_delay,1004,interval_no_queue,True,98.17043335888111,0,0,0,0.9450943396226384,360,0
no_delay,1004,interval_queue,True,98.17043335888111,0,0,0,0.9450943396226384,360,0
no_delay,1005,fixed_cap,True,83.80751842829228,0,0,0,0.6792452830188792,0,0
no_delay,1005,threshold,True,93.35351979976689,0,0,0,0.8157232704402473,0,0
no_delay,1005,nominal_queue,True,113.25459834077475,306,0,0,0.9999999999999957,570,0
no_delay,1005,interval_no_queue,True,98.37221123170103,0,0,0,0.9303773584905631,419,0
no_delay,1005,interval_queue,True,98.37221123170103,0,0,0,0.9303773584905631,419,0
no_delay,1006,fixed_cap,True,84.13574833253817,0,0,0,0.6792452830188792,0,0
no_delay,1006,threshold,True,84.13574833253817,0,0,0,0.9999999999999957,0,0
no_delay,1006,nominal_queue,True,84.13574833253817,0,0,0,0.9999999999999957,0,0
no_delay,1006,interval_no_queue,True,84.13574833253817,0,0,0,0.9999999999999957,0,0
no_delay,1006,interval_queue,True,84.13574833253817,0,0,0,0.9999999999999957,0,0
no_delay,1007,fixed_cap,True,76.93849784102031,0,0,0,0.6792452830188792,0,0
no_delay,1007,threshold,True,93.50650633169322,0,0,0,0.6187421383647757,0,0
no_delay,1007,nominal_queue,True,153.09262687311866,798,0,0,0.9999999999999957,857,0
no_delay,1007,interval_no_queue,True,101.83736298711088,0,0,0,0.8072955974842793,695,0
no_delay,1007,interval_queue,True,101.83736298711088,0,0,0,0.8072955974842793,695,0
no_delay,1008,fixed_cap,True,76.98241727582452,0,0,0,0.6792452830188792,0,0
no_delay,1008,threshold,True,93.36074304582613,0,0,0,0.7942767295597444,0,0
no_delay,1008,nominal_queue,True,118.46298202720085,396,0,0,0.9999999999999957,628,0
no_delay,1008,interval_no_queue,True,99.0717894589342,0,0,0,0.9166666666666641,458,0
no_delay,1008,interval_queue,True,99.0717894589342,0,0,0,0.9166666666666641,458,0
no_delay,1009,fixed_cap,True,84.45566536446805,0,0,0,0.6792452830188792,0,0
no_delay,1009,threshold,True,84.45566536446805,0,0,0,0.9999999999999957,0,0
no_delay,1009,nominal_queue,True,84.45566536446805,0,0,0,0.9999999999999957,0,0
no_delay,1009,interval_no_queue,True,84.45566536446805,0,0,0,0.9999999999999957,0,0
no_delay,1009,interval_queue,True,84.45566536446805,0,0,0,0.9999999999999957,0,0
no_delay,1010,fixed_cap,True,68.28614784447205,0,0,0,0.6792452830188792,0,0
no_delay,1010,threshold,True,93.59023765372217,0,0,0,0.7311320754716942,0,0
no_delay,1010,nominal_queue,True,129.4348304107212,553,0,0,0.9999999999999957,747,0
no_delay,1010,interval_no_queue,True,100.11395379999011,0,0,0,0.8786792452830177,504,0
